"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Weems, Jordan",607179,"WSH","CH","Changeup",1.4,1,"71",7.7,"17","0.125","0.125","0.2",41.7,29.4,19.2,"0.144","0.169","0.167",18.2
"Edwards Jr., Carl",605218,"WSH","CUKC","Curveball",5.2,4,"70",12.4,"17","0.067","0.133","0.156",32.1,17.6,16.7,"0.215","0.323","0.286",50
"Velasquez, Vince",592826,"PIT","CH","Changeup",-3.5,-3,"81",12.5,"17","0.25","0.375","0.4",25.7,11.8,11.1,"0.262","0.348","0.289",35.7
"Williams, Trevor",592866,"WSH","ST","Sweeper",-2.9,-2,"70",2.7,"17","0.313","0.5","0.382",29,41.2,13.5,"0.197","0.35","0.231",20
"Armstrong, Shawn",542888,"TB","SL","Slider",-2.9,-2,"59",7.4,"17","0.353","0.412","0.338",20.7,29.4,11.9,"0.214","0.279","0.211",41.7
"Romero, JoJo",668941,"STL","FF","4-Seamer",-3.4,-3,"85",15.5,"17","0.286","0.357","0.356",22.2,17.6,12,"0.329","0.386","0.38",45.5
"Thompson, Mason",666168,"WSH","FF","4-Seamer",-2.4,-1,"54",6,"17","0.2","0.467","0.324",27.3,23.5,14.3,"0.254","0.505","0.359",63.6
"Herget, Jimmy",623474,"LAA","SIFT","Sinker",-0.6,-1,"98",19.3,"17","0.333","0.583","0.482",8.6,0,0,"0.37","0.771","0.54",50
"Acevedo, Domingo",642758,"OAK","FF","4-Seamer",-8,-6,"70",40,"17","0.467","1.067","0.603",11.1,17.6,14.3,"0.404","0.801","0.502",38.5
"Bird, Jake",656234,"COL","SL","Slider",-0.7,-1,"85",6.1,"17","0.214","0.286","0.303",39.4,17.6,13.6,"0.275","0.46","0.383",27.3
"Ginkel, Kevin",656464,"AZ","SIFT","Sinker",3.7,4,"102",9.7,"17","0","0","0.165",15.2,11.8,22.2,"0.183","0.307","0.323",27.3
"Tapia, Domingo",593619,"SD","SIFT","Sinker",1.3,1,"99",31.1,"17","0.267","0.267","0.294",16.7,5.9,8.3,"0.315","0.385","0.348",21.4
"Overton, Connor",656818,"CIN","CH","Changeup",-3.9,-2,"47",23.5,"17","0.308","0.692","0.441",28,11.8,18.2,"0.304","0.631","0.426",33.3
"Hill, Rich",448179,"SD","SL","Slider",-10.2,-5,"48",1.9,"17","0.5","0.929","0.591",12.5,0,0,"0.439","0.777","0.533",37.5
"Coulombe, Danny",543056,"BAL","FF","4-Seamer",-5.5,-4,"69",8.3,"17","0.429","0.714","0.526",14.3,11.8,11.8,"0.341","0.472","0.411",25
"Campbell, Isaiah",663462,"SEA","ST","Sweeper",-0.5,0,"72",15.1,"17","0.333","0.4","0.326",24.2,17.6,15,"0.232","0.312","0.256",38.5
"Lambert, Jimmy",669424,"CWS","CH","Changeup",0,0,"69",10.2,"17","0.188","0.438","0.285",25,11.8,11.8,"0.213","0.326","0.258",35.7
"Thornton, Trent",663423,"SEA","SIFT","Sinker",5.3,3,"54",11.8,"17","0.188","0.188","0.2",17.1,11.8,14.3,"0.219","0.252","0.236",7.1
"Houser, Adrian",605288,"MIL","CH","Changeup",-0.4,0,"73",3.9,"17","0.294","0.471","0.329",20,5.9,5,"0.301","0.508","0.342",37.5
"Tepera, Ryan",572193,"STL","FF","4-Seamer",-4.4,-3,"72",31.3,"17","0.308","0.769","0.506",21.2,17.6,18.8,"0.271","0.724","0.476",70
"Falter, Bailey",663559,"PIT","CH","Changeup",0.5,0,"88",6.8,"17","0.188","0.25","0.234",30.3,23.5,20,"0.263","0.401","0.311",41.7
"Kauffmann, Karl",666154,"COL","FC","Cutter",0.2,0,"64",11,"17","0.188","0.438","0.285",29.4,5.9,7.1,"0.235","0.453","0.311",20
"Suárez, Andrew",605498,"STL","CH","Changeup",-1.7,-2,"95",18.2,"17","0.231","0.385","0.365",33.3,17.6,11.1,"0.202","0.257","0.317",50
"Voth, Austin",608723,"BAL","FC","Cutter",1.9,1,"74",11.2,"17","0.231","0.462","0.388",31.6,23.5,19,"0.136","0.224","0.283",33.3
"Little, Luke",681432,"CHC","FF","4-Seamer",0.7,1,"80",59.3,"17","0.308","0.462","0.376",37.9,29.4,26.3,"0.299","0.408","0.359",44.4
"Mejía, J.C.",650496,"MIL","SL","Slider",1.5,1,"92",43,"17","0.133","0.2","0.209",38.7,41.2,17.5,"0.157","0.185","0.214",0
"Bassitt, Chris",605135,"TOR","FS","Splitter",-3.4,-4,"104",3.3,"17","0.375","0.563","0.382",22.6,11.8,9.1,"0.321","0.412","0.353",40
"Kuhnel, Joel",669270,"HOU","SIFT","Sinker",8.4,4,"44",22.6,"17","0.188","0.188","0.156",3.6,0,0,"0.24","0.283","0.258",37.5
"Davis, Noah",663562,"COL","SL","Slider",0.1,0,"86",14.3,"17","0.077","0.308","0.294",23.4,17.6,7.7,"0.135","0.314","0.297",36.4
"Sherriff, Ryan",595411,"BOS","SIFT","Sinker",1.8,1,"57",54.8,"17","0.267","0.533","0.376",18.5,11.8,25,"0.305","0.426","0.361",46.2
"De Los Santos, Yerry",660787,"PIT","SL","Slider",-1.9,-2,"83",20.9,"17","0.267","0.6","0.4",23.1,11.8,5.6,"0.279","0.442","0.351",23.1
"Heller, Ben",621294,"ATL","ST","Sweeper",4.9,2,"41",13.3,"17","0","0","0.176",78.6,64.7,35.5,"0.04","0.084","0.166",33.3
"Hall, DL",669084,"BAL","CH","Changeup",0.2,0,"61",16.4,"17","0.294","0.588","0.371",36.4,35.3,25,"0.189","0.368","0.235",36.4
"Wittgren, Nick",621295,"KC","FC","Cutter",-1.1,-1,"63",13.3,"17","0.267","0.4","0.335",16.2,17.6,20,"0.23","0.405","0.32",41.7
"Vasquez, Andrew",607755,"DET","FF","4-Seamer",-1.9,-1,"62",7.3,"17","0.214","0.214","0.256",15.4,29.4,16.1,"0.22","0.296","0.281",50
"Snider, Collin",676092,"KC","FC","Cutter",0.4,0,"55",15,"17","0.267","0.333","0.368",12.9,11.8,12.5,"0.329","0.366","0.352",23.1
"Ingram, Kolton",688427,"LAA","FF","4-Seamer",-2.9,-1,"40",40,"16","0.182","0.273","0.366",26.7,18.8,33.3,"0.233","0.418","0.364",44.4
"Mayers, Mike",594577,"KC","SIFT","Sinker",5,3,"52",11.4,"16","0.133","0.4","0.247",0,0,0,"0.34","0.584","0.408",46.7
"Pérez, Martín",527048,"TEX","CUKC","Curveball",3.1,3,"82",3.7,"16","0.063","0.063","0.056",35.3,25,20,"0.089","0.191","0.118",41.7
"Young, Danny",664849,"ATL","SIFT","Sinker",1.8,1,"74",54.8,"16","0.267","0.267","0.269",13.8,25,22.2,"0.318","0.359","0.324",45.5
"Familia, Jeurys",544727,"OAK","FF","4-Seamer",-4.3,-3,"62",24.2,"16","0.364","0.727","0.534",21.4,12.5,8.3,"0.299","0.561","0.469",55.6
"Zastryzny, Rob",642239,"PIT","CH","Changeup",-4.9,-3,"55",14.1,"16","0.4","0.533","0.425",33.3,12.5,10,"0.339","0.438","0.358",23.1
"Ryu, Hyun Jin",547943,"TOR","SIFT","Sinker",3.4,3,"79",9.5,"16","0.133","0.133","0.213",9.1,6.3,12.5,"0.258","0.351","0.29",42.9
"Rogers, Trevor",669432,"MIA","SIFT","Sinker",1.4,1,"62",18.8,"16","0.133","0.133","0.156",12.5,25,25,"0.209","0.233","0.224",27.3
"Devenski, Chris",606965,"TB","SL","Slider",-1.9,-2,"83",12.2,"16","0.214","0.714","0.416",23.3,12.5,11.1,"0.211","0.48","0.338",50
"Ottavino, Adam",493603,"NYM","FF","4-Seamer",6.1,3,"57",5.6,"16","0.071","0.071","0.144",56,62.5,43.5,"0.052","0.067","0.132",50
"Kennedy, Brett",664028,"CIN","SIFT","Sinker",-7.8,-4,"46",14.8,"16","0.455","0.636","0.5",5.3,0,0,"0.261","0.321","0.352",33.3
"Fulmer, Carson",608334,"LAA","CH","Changeup",6.1,4,"58",36.9,"16","0.063","0.063","0.056",31,25,22.2,"0.119","0.171","0.123",25
"Lauer, Eric",641778,"MIL","SL","Slider",-1.1,-1,"66",7.8,"16","0.188","0.188","0.169",11.1,12.5,5.9,"0.271","0.429","0.298",57.1
"García, Deivi",665620,"CWS","CH","Changeup",3,1,"47",16.3,"16","0.188","0.375","0.234",30.4,18.8,27.3,"0.239","0.332","0.244",38.5
"Kiner-Falefa, Isiah",643396,"NYY","FA","N/A",2.1,1,"49",96.1,"16","0.25","0.375","0.269",3.6,6.3,10,"0.285","0.666","0.392",46.7
"Rom, Drew",680723,"STL","FS","Splitter",-4.5,-2,"53",7.9,"16","0.467","0.6","0.481",26.9,18.8,23.1,"0.301","0.494","0.362",58.3
"Hudson, Dakota",641712,"STL","CUKC","Curveball",0,0,"73",5.5,"16","0.267","0.267","0.269",31.4,31.3,16.1,"0.185","0.265","0.224",30
"Abad, Fernando",472551,"COL","SIFT","Sinker",-1,-1,"76",53.9,"16","0.357","0.643","0.516",9.4,6.3,5.3,"0.397","0.72","0.499",38.5
"Woodford, Jake",663765,"STL","FF","4-Seamer",-10.5,-7,"62",6.8,"16","0.571","1.357","0.788",29.6,25,16,"0.463","1.041","0.632",80
"Sousa, Bennett",656986,"HOU","FF","4-Seamer",-1.3,-1,"70",50,"16","0.286","0.5","0.381",16.7,6.3,6.7,"0.304","0.671","0.441",61.5
"Crowe, Wil",640444,"PIT","SL","Slider",1,1,"64",35.8,"16","0.167","0.417","0.413",22.6,12.5,11.8,"0.302","0.601","0.459",40
"Stewart, Brock",592779,"MIN","FC","Cutter",4.2,4,"90",20.5,"16","0.071","0.071","0.144",36.1,25,40,"0.173","0.231","0.238",10
"Koch, Matt",571863,"COL","SL","Slider",1.5,1,"50",8.6,"16","0.2","0.2","0.213",19.2,31.3,21.7,"0.177","0.225","0.208",20
"Garrett, Reed",657585,"NYM","FS","Splitter",-6.9,-3,"50",14.4,"16","0.231","0.538","0.391",40,25,13.8,"0.193","0.297","0.301",33.3
"Davis, Noah",663562,"COL","CH","Changeup",-11.8,-6,"55",9.2,"16","0.533","0.867","0.606",29.2,25,28.6,"0.284","0.484","0.351",45.5
"Lively, Ben",594902,"CIN","FC","Cutter",0.9,1,"70",5.1,"16","0.267","0.267","0.269",27.8,18.8,30,"0.335","0.396","0.344",25
"Davies, Zach",605200,"AZ","CUKC","Curveball",-0.7,-1,"93",6.2,"16","0.188","0.5","0.338",20,12.5,25,"0.358","0.594","0.404",71.4
"Lopez, Jacob",682052,"TB","SL","Slider",1.2,1,"53",27.5,"16","0.154","0.231","0.266",41.4,31.3,23.8,"0.27","0.485","0.39",62.5
"Gore, MacKenzie",669022,"WSH","CH","Changeup",0.6,0,"72",2.9,"16","0.188","0.25","0.191",38.2,31.3,22.7,"0.163","0.189","0.154",9.1
"Mushinski, Parker",656786,"HOU","FF","4-Seamer",-6.9,-3,"41",16.1,"16","0.429","0.786","0.538",5.6,12.5,13.3,"0.372","0.736","0.494",41.7
"Beeks, Jalen",656222,"TB","FC","Cutter",4,3,"79",10.8,"16","0.125","0.125","0.113",58.8,50,36.4,"0.085","0.141","0.097",25
"Kelly, Zack",677161,"BOS","CH","Changeup",-1.3,-1,"63",34.8,"16","0.167","0.333","0.331",34.6,18.8,11.1,"0.126","0.249","0.291",11.1
"Wesneski, Hayden",669713,"CHC","CH","Changeup",0,0,"73",4.9,"16","0.188","0.188","0.169",13.3,6.3,4,"0.18","0.266","0.189",20
"Sousa, Bennett",656986,"HOU","SL","Slider",2,1,"61",43.6,"16","0.125","0.125","0.113",50,56.3,29,"0.135","0.175","0.132",42.9
"Feltner, Ryan",663372,"COL","CUKC","Curveball",-1.2,-1,"69",8.9,"16","0.333","0.4","0.347",11.8,25,11.4,"0.26","0.306","0.275",18.2
"Mushinski, Parker",656786,"HOU","CUKC","Curveball",-0.3,0,"83",32.5,"16","0.267","0.267","0.269",29.7,31.3,14.3,"0.212","0.259","0.235",70
"Misiewicz, Anthony",664948,"NYY","FF","4-Seamer",2.3,1,"63",26.3,"15","0.286","0.357","0.31",16,20,27.3,"0.309","0.394","0.332",72.7
"Harrison, Josh",543281,"PHI","FA","N/A",-12.4,-5,"44",100,"15","0.727","0.727","0.573",0,0,0,"0.58","0.698","0.522",46.2
"Sands, Cole",663485,"MIN","SIFT","Sinker",4.7,2,"49",11.9,"15","0.214","0.214","0.287",0,0,0,"0.412","0.65","0.47",85.7
"Woods Richardson, Simeon",680573,"MIN","FF","4-Seamer",-1.4,-1,"45",46.4,"15","0.333","0.333","0.357",13.6,26.7,28.6,"0.281","0.363","0.343",22.2
"Cabrera, Génesis",650893,"TOR","CUKC","Curveball",0.5,1,"126",13.3,"15","0.267","0.333","0.263",45.1,26.7,22.2,"0.245","0.443","0.29",54.5
"Robertson, Nick",687798,"BOS","SL","Slider",-2.9,-2,"59",15.1,"15","0.308","0.615","0.49",26.9,13.3,11.1,"0.244","0.517","0.366",36.4
"Stephens, Jackson",623451,"ATL","SIFT","Sinker",0.9,0,"51",22.6,"15","0.308","0.308","0.393",8.3,20,15.8,"0.255","0.297","0.302",40
"Garza, Justin",621057,"BOS","FC","Cutter",-2,-1,"71",20.2,"15","0.273","0.455","0.413",20,26.7,36.4,"0.278","0.473","0.419",57.1
"Weiss, Zack",592848,"BOS","FF","4-Seamer",-1,-1,"66",29.2,"15","0.385","0.846","0.54",12,13.3,11.8,"0.373","0.603","0.453",72.7
"Otto, Glenn",657248,"TEX","FF","4-Seamer",-5.9,-4,"67",34.9,"15","0.5","1.1","0.68",31.3,13.3,11.8,"0.363","0.972","0.598",62.5
"Lee, Dylan",669276,"ATL","CH","Changeup",2.7,1,"48",12.3,"15","0.083","0.083","0.2",34.8,20,13,"0.161","0.213","0.269",11.1
"Burdi, Zack",641420,"TB","SL","Slider",-0.9,0,"50",66.7,"15","0.25","0.333","0.357",42.9,26.7,25,"0.236","0.277","0.322",66.7
"Cleavinger, Garrett",664076,"TB","FF","4-Seamer",-2.1,-1,"58",27.5,"15","0.154","0.462","0.31",23.1,26.7,25,"0.185","0.491","0.333",22.2
"Barraclough, Kyle",607457,"BOS","SL","Slider",-5.6,-3,"49",31.4,"15","0.333","0.5","0.427",28,6.7,6.7,"0.271","0.461","0.391",45.5
"King, John",667463,"STL","SL","Slider",-0.6,0,"43",8.2,"15","0.286","0.286","0.287",31.8,33.3,27.8,"0.33","0.379","0.336",33.3
"Wicks, Jordan",696136,"CHC","CUKC","Curveball",-0.8,0,"49",8.4,"15","0.143","0.143","0.227",42.9,33.3,17.9,"0.105","0.131","0.144",0
"Kilian, Caleb",668873,"CHC","FF","4-Seamer",-8.7,-4,"46",35.4,"15","0.583","0.75","0.607",17.4,13.3,14.3,"0.419","0.591","0.484",60
"Thompson, Keegan",624522,"CHC","ST","Sweeper",-3.6,-2,"47",9.9,"15","0.231","0.385","0.32",34.8,26.7,17.4,"0.184","0.305","0.27",33.3
"Skubal, Tarik",669373,"DET","CUKC","Curveball",-2,-2,"83",6.8,"15","0.143","0.214","0.237",36,26.7,21.1,"0.234","0.522","0.386",30
"Stoudt, Levi",686651,"CIN","SL","Slider",-1.9,-2,"79",35.3,"15","0.333","0.833","0.477",33.3,33.3,26.3,"0.168","0.276","0.244",25
"Hatch, Thomas",641672,"PIT","FF","4-Seamer",-3.2,-2,"63",13.3,"15","0.385","0.846","0.597",21.9,26.7,22.2,"0.246","0.556","0.379",66.7
"Spiers, Carson",686730,"CIN","SL","Slider",1.1,1,"60",20.6,"15","0.214","0.286","0.25",12.9,26.7,14.3,"0.245","0.327","0.276",30
"Williamson, Brandon",682227,"CIN","CUKC","Curveball",-2.4,-3,"123",6.3,"15","0.333","0.6","0.397",14.3,6.7,3.7,"0.315","0.493","0.344",35.7
"Crowe, Wil",640444,"PIT","CH","Changeup",-4,-2,"43",24,"15","0.357","0.571","0.417",22.7,20,23.1,"0.406","0.703","0.485",63.6
"Acevedo, Domingo",642758,"OAK","SL","Slider",-0.5,0,"68",38.9,"15","0.357","0.643","0.393",26.5,13.3,10.5,"0.429","0.521","0.4",23.1
"Mendick, Danny",664901,"NYM","FA","N/A",-20.9,-8,"36",94.7,"15","0.6","1.2","0.757",3.6,0,0,"0.327","0.652","0.406",46.7
"Gott, Trevor",641627,"NYM","CUKC","Curveball",-3.4,-2,"69",7.1,"15","0.286","0.357","0.37",16.7,20,21.4,"0.316","0.429","0.348",45.5
"Kay, Anthony",641743,"NYM","SL","Slider",-2.7,-2,"69",28.5,"15","0.231","0.615","0.393",18.8,20,18.8,"0.284","0.474","0.372",30
"Butto, José",676130,"NYM","SIFT","Sinker",6.1,3,"41",5.6,"15","0.231","0.231","0.273",18.5,6.7,16.7,"0.318","0.429","0.367",50
"Rosenberg, Kenny",670046,"LAA","FC","Cutter",-0.5,0,"62",11.4,"15","0.357","0.429","0.37",25,13.3,12.5,"0.253","0.353","0.288",25
"Reyes, Denyi",660593,"NYM","FC","Cutter",-0.8,-1,"74",20.3,"15","0.333","0.667","0.477",16.3,6.7,5.6,"0.336","0.499","0.425",36.4
"Gray, Josiah",680686,"WSH","CH","Changeup",-0.4,0,"45",1.6,"15","0.286","0.357","0.31",10,13.3,22.2,"0.261","0.317","0.278",25
"Lambert, Peter",663567,"COL","CUKC","Curveball",-0.7,0,"46",3.2,"15","0.267","0.267","0.24",20.8,0,0,"0.376","0.481","0.372",53.3
"Fulmer, Carson",608334,"LAA","SIFT","Sinker",-0.7,0,"55",35,"15","0.333","0.667","0.477",0,0,0,"0.293","0.535","0.418",50
"Márquez, Germán",608566,"COL","SIFT","Sinker",-3.3,-2,"67",22.2,"15","0.357","0.714","0.523",6.7,6.7,33.3,"0.299","0.455","0.343",53.8
"Heasley, Jonathan",669169,"KC","ST","Sweeper",-5.2,-3,"52",23.5,"15","0.286","0.786","0.457",32,20,21.4,"0.302","0.694","0.43",27.3
"Bubic, Kris",663460,"KC","CUKC","Curveball",2.2,1,"48",18.2,"15","0.143","0.357","0.24",25,26.7,30.8,"0.258","0.616","0.383",60
"Staumont, Josh",622251,"KC","SL","Slider",1.7,1,"77",21.4,"15","0.133","0.133","0.12",45.7,40,27.3,"0.165","0.223","0.165",44.4
"Pressly, Ryan",519151,"HOU","CH","Changeup",-1.9,-2,"91",8.9,"15","0.286","0.5","0.313",22.6,33.3,15.6,"0.223","0.423","0.256",50
"Small, Ethan",663629,"MIL","FF","4-Seamer",-3.7,-2,"60",64.5,"15","0.462","0.846","0.573",27.6,20,20,"0.361","0.821","0.516",40
"Lange, Alex",656638,"DET","FF","4-Seamer",-2.3,-1,"59",5.1,"15","0.222","0.667","0.45",5,13.3,12.5,"0.302","0.63","0.486",75
"Uribe, Abner",682842,"MIL","FF","4-Seamer",5.6,2,"34",6.6,"14","0.167","0.167","0.179",10.5,21.4,11.1,"0.231","0.254","0.248",40
"Crismatt, Nabil",622503,"AZ","FF","4-Seamer",-3.8,-2,"51",19.5,"14","0.4","0.7","0.536",11.8,7.1,9.1,"0.322","0.75","0.516",33.3
"McKenzie, Triston",663474,"CLE","SL","Slider",2,1,"60",20,"14","0.083","0.167","0.189",57.7,42.9,31.6,"0.124","0.138","0.198",0
"Overton, Connor",656818,"CIN","FF","4-Seamer",-0.9,-1,"55",27.5,"14","0.308","0.615","0.411",24,21.4,21.4,"0.27","0.515","0.354",20
"López, Reynaldo",625643,"CLE","CH","Changeup",2.6,2,"65",5.4,"14","0.154","0.154","0.123",33.3,35.7,17.2,"0.08","0.095","0.123",12.5
"Alcantara, Sandy",645261,"MIA","CUKC","Curveball",0.9,1,"60",2.2,"14","0.308","0.308","0.257",18.2,14.3,14.3,"0.259","0.4","0.272",41.7
"Yacabonis, Jimmy",642231,"NYM","ST","Sweeper",-5.9,-4,"61",26.4,"14","0.385","0.692","0.475",17.9,14.3,8,"0.305","0.576","0.391",54.5
"Bristo, Braden",668754,"DET","FC","Cutter",0.6,0,"57",50,"14","0.167","0.167","0.293",29,21.4,15.8,"0.239","0.472","0.357",22.2
"Junk, Janson",676083,"MIL","FF","4-Seamer",0,0,"55",50,"14","0.231","0.385","0.357",14.3,21.4,17.6,"0.231","0.271","0.253",30
"Assad, Javier",665871,"CHC","CH","Changeup",-2.3,-2,"68",4,"14","0.357","0.571","0.396",29.2,21.4,15,"0.31","0.492","0.343",27.3
"Garcia, Rico",670329,"WSH","CH","Changeup",-3.5,-2,"64",24,"14","0.417","0.5","0.446",45.5,14.3,10.5,"0.334","0.373","0.369",0
"Peralta, Wandy",593974,"NYY","FF","4-Seamer",4.1,2,"49",5.6,"14","0","0","0.1",41.7,50,36.8,"0.113","0.261","0.233",40
"Hendriks, Liam",521230,"CWS","FF","4-Seamer",-0.2,0,"51",58.6,"14","0.25","0.5","0.321",29.6,14.3,14.3,"0.341","0.617","0.396",54.5
"Fulmer, Michael",605242,"CHC","CH","Changeup",1.4,1,"73",7.7,"14","0.143","0.357","0.207",58.1,71.4,33.3,"0.151","0.342","0.205",50
"Mayers, Mike",594577,"KC","CH","Changeup",-0.7,0,"49",10.8,"14","0.429","0.429","0.386",14.8,14.3,14.3,"0.322","0.371","0.305",25
"Neal, Zach",594943,"OAK","FF","4-Seamer",-3.5,-2,"57",12.3,"14","0.2","0.4","0.379",33.3,42.9,18.2,"0.174","0.22","0.321",50
"Hanifee, Brenan",669724,"DET","SIFT","Sinker",2.1,1,"48",53.9,"14","0.286","0.5","0.336",0,14.3,16.7,"0.271","0.501","0.324",41.7
"Muller, Kyle",666205,"OAK","CH","Changeup",-2.6,-3,"119",8.2,"14","0.333","0.5","0.407",40.6,0,0,"0.154","0.246","0.244",33.3
"Marte, Yunior",628708,"PHI","FF","4-Seamer",-1.2,-1,"45",6.4,"14","0.214","0.571","0.321",10,28.6,14.8,"0.28","0.596","0.364",70
"Alzolay, Adbert",640470,"CHC","ST","Sweeper",0.8,0,"42",4.4,"14","0.286","0.357","0.282",29.2,35.7,17.2,"0.158","0.188","0.15",0
"Stephens, Jackson",623451,"ATL","FC","Cutter",-2.7,-2,"74",32.7,"14","0.455","0.545","0.496",33.3,21.4,10.3,"0.297","0.364","0.376",37.5
"Rutledge, Jackson",671131,"WSH","SL","Slider",1.6,1,"75",21.7,"14","0.143","0.143","0.129",34.2,28.6,15.4,"0.16","0.227","0.165",60
"Oller, Adam",670124,"OAK","FC","Cutter",-3.7,-2,"50",12.1,"14","0.583","1","0.579",19.2,7.1,33.3,"0.439","0.723","0.445",76.9
"Thornton, Trent",663423,"SEA","CUKC","Curveball",-2.5,-1,"48",10.5,"14","0.462","0.538","0.461",19,21.4,11.5,"0.331","0.422","0.353",60
"Sweet, Devin",682967,"OAK","CH","Changeup",-9.8,-4,"41",24.7,"14","0.25","1","0.529",23.8,14.3,18.2,"0.314","1.038","0.57",40
"Hancock, Emerson",676106,"SEA","SL","Slider",2.7,1,"52",26.8,"14","0.214","0.214","0.193",14.3,14.3,10,"0.204","0.288","0.213",33.3
"Misiewicz, Anthony",664948,"NYY","CUKC","Curveball",-0.1,0,"58",24.2,"14","0.308","0.538","0.382",18.5,14.3,6.9,"0.319","0.431","0.349",27.3
"Murphy, Chris",669684,"BOS","CH","Changeup",3.3,2,"55",6.3,"14","0","0","0.05",31.8,35.7,25,"0.096","0.111","0.133",0
"Gipson-Long, Sawyer",687830,"DET","SIFT","Sinker",4.7,3,"63",18.8,"14","0.083","0.167","0.189",25.8,21.4,25,"0.224","0.363","0.312",44.4
"Bracho, Silvino",611093,"CIN","CH","Changeup",-3.5,-2,"48",38.1,"14","0.3","0.3","0.393",20,7.1,6.3,"0.206","0.281","0.348",11.1
"Winder, Josh",680739,"MIN","SIFT","Sinker",4.1,1,"33",5.9,"14","0.231","0.231","0.243",4.8,7.1,16.7,"0.206","0.341","0.265",33.3
"Burke, Brock",656271,"TEX","SIFT","Sinker",-5.1,-3,"52",5.7,"14","0.417","0.917","0.579",20.8,7.1,11.1,"0.301","0.726","0.465",63.6
"Bieber, Shane",669456,"CLE","CH","Changeup",-3.3,-2,"68",3.5,"14","0.5","0.571","0.539",8.3,0,0,"0.462","0.548","0.441",57.1
"Garza, Justin",621057,"BOS","CH","Changeup",2,1,"48",13.6,"14","0.214","0.214","0.208",42.9,35.7,21.7,"0.284","0.326","0.267",11.1
"Plesac, Zach",668676,"CLE","CH","Changeup",-6.2,-4,"57",15.4,"14","0.385","0.846","0.529",13.6,14.3,10,"0.316","0.535","0.384",27.3
"Barraclough, Kyle",607457,"BOS","FF","4-Seamer",-2.8,-1,"42",26.9,"14","0.333","0.833","0.464",20,14.3,18.2,"0.229","0.568","0.353",63.6
"Stone, Gavin",694813,"LAD","SL","Slider",-3.7,-1,"34",6.2,"13","0.385","0.385","0.346",40,23.1,27.3,"0.374","0.444","0.355",20
"Wicks, Jordan",696136,"CHC","FC","Cutter",-1,-1,"58",9.9,"13","0.444","0.667","0.533",26.1,7.7,14.3,"0.313","0.4","0.405",44.4
"Covey, Dylan",592229,"PHI","CH","Changeup",4.4,2,"43",5.9,"13","0.154","0.154","0.15",16.7,15.4,11.1,"0.289","0.335","0.266",27.3
"Little, Luke",681432,"CHC","ST","Sweeper",4.1,2,"55",40.7,"13","0.091","0.091","0.177",56,53.8,29.2,"0.145","0.155","0.22",25
"Suero, Wander",593833,"LAD","CH","Changeup",-0.3,0,"59",37.1,"13","0.25","0.25","0.262",30.4,30.8,21.1,"0.183","0.238","0.222",25
"McAllister, Zach",502083,"NYY","SIFT","Sinker",-6.8,-5,"70",56.9,"13","0.417","1.167","0.719",12.2,7.7,3.7,"0.352","0.743","0.475",54.5
"Finnegan, Kyle",640448,"WSH","SL","Slider",-5,-3,"58",5.2,"13","0.417","0.833","0.538",24,7.7,4.5,"0.364","0.917","0.539",45.5
"Jiménez, Joe",641729,"ATL","CH","Changeup",1.7,1,"66",7.1,"13","0.1","0.1","0.177",32,15.4,7.1,"0.195","0.309","0.337",44.4
"Harris, Hobie",665048,"WSH","FC","Cutter",3.2,2,"54",15.4,"13","0.167","0.25","0.219",9.1,0,0,"0.232","0.276","0.254",25
"Hill, Tim",657612,"SD","SL","Slider",-5.2,-2,"38",5.3,"13","0.364","0.818","0.45",17.4,15.4,9.1,"0.339","0.633","0.392",54.5
"Kolarek, Adam",592473,"NYM","SIFT","Sinker",0.6,0,"64",77.1,"13","0.182","0.182","0.208",17.9,23.1,21.4,"0.19","0.25","0.228",22.2
"Kuhl, Chad",641771,"WSH","FF","4-Seamer",-3.8,-2,"58",7.5,"13","0.333","0.444","0.519",5.9,0,0,"0.302","0.403","0.427",44.4
"Flaherty, Jack",656427,"BAL","CH","Changeup",-0.6,0,"86",3.3,"13","0.154","0.154","0.208",8.3,7.7,12.5,"0.203","0.226","0.19",8.3
"Diaz, Jhonathan",646242,"LAA","SL","Slider",-2.5,-1,"52",32.5,"13","0.4","0.6","0.438",40,23.1,20,"0.282","0.346","0.318",50
"Bazardo, Eduard",660825,"SEA","FF","4-Seamer",-1.4,-1,"67",24.8,"13","0.1","0.4","0.315",28,15.4,11.1,"0.204","0.561","0.403",37.5
"Logue, Zach",656657,"DET","CUKC","Curveball",0.6,0,"39",22.5,"13","0.231","0.308","0.235",35.7,30.8,40,"0.154","0.192","0.15",0
"Stewart, Brock",592779,"MIN","SIFT","Sinker",6.3,3,"47",10.7,"13","0.167","0.167","0.283",36.7,15.4,33.3,"0.118","0.138","0.157",20
"Then, Juan",672730,"SEA","CH","Changeup",-0.8,0,"37",22.2,"13","0.308","0.846","0.473",13.3,23.1,30,"0.268","0.437","0.301",50
"Francis, Bowden",670102,"TOR","SL","Slider",1.7,1,"78",14.5,"13","0.091","0.182","0.204",25.8,7.7,5,"0.302","0.522","0.399",50
